SongID,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,YouTube URL
2894,6Ib6RkvLBMD85bov85apSL,Stray Kids,NOEASY,DOMINO,70,198720,False,0.687,0.866,7,-2.01,1,0.0466,0.0301,0.0,0.0755,0.696,160.066,4,k-pop,https://www.youtube.com/watch?v=GH66aDut538&pp=ygUmU3RyYXkgS2lkcyBET01JTk8gb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2895,11qh54D0PKkBwelpDxxiEU,Little Big Town,Pain Killer,Girl Crush,70,193320,False,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,3,country,https://www.youtube.com/watch?v=JYZMT8otKdI&pp=ygUvTGl0dGxlIEJpZyBUb3duIEdpcmwgQ3J1c2ggb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2896,1t2qYCAjUAoGfeFeoBlK51,aespa,Black Mamba,Black Mamba,70,174933,False,0.52,0.915,2,-2.862,1,0.103,0.0618,0.000946,0.0856,0.5,90.069,4,k-pop,https://www.youtube.com/watch?v=ZeerrnuLi5E&pp=ygUmYWVzcGEgQmxhY2sgTWFtYmEgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2897,5QGooKayQPVZMUDc8Qt3Dm,SEVENTEEN,Heng:garæ,Left & Right,70,201773,False,0.726,0.829,6,-3.876,0,0.111,0.146,0.0,0.0916,0.95,149.994,4,k-pop,https://www.youtube.com/watch?v=HdZdxocqzq4&pp=ygUPU0VWRU5URUVOIExlZnQg
2898,064SVQsmWl5EF0zahmzkQk,The Bellamy Brothers,Bellamy Brothers,Let Your Love Flow,70,198760,False,0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,4,country,https://www.youtube.com/watch?v=EQ5aF7kbwCE&pp=ygU8VGhlIEJlbGxhbXkgQnJvdGhlcnMgTGV0IFlvdXIgTG92ZSBGbG93IG9mZmljaWFsIG11c2ljIHZpZGVv
2899,5vJMWciCIDG0R5gLZLF8DC,Lil Peep;Lil Tracy,HELLBOY,walk away as the door slams,70,160560,True,0.553,0.572,1,-6.703,1,0.039,0.000115,0.0,0.115,0.168,135.036,3,emo,https://www.youtube.com/watch?v=9eJ_xqpcKpA&pp=ygVDTGlsIFBlZXA7TGlsIFRyYWN5IHdhbGsgYXdheSBhcyB0aGUgZG9vciBzbGFtcyBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2900,0s1aSsYlLIEiy16LjFWbdp,Steely Dan,Can't Buy A Thrill,Dirty Work,70,187400,False,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007,4,psych-rock,https://www.youtube.com/watch?v=YGiDbIVhgkM&pp=ygUqU3RlZWx5IERhbiBEaXJ0eSBXb3JrIG9mZmljaWFsIG11c2ljIHZpZGVv
2901,472vIK1ldetTxRxG3ovaiY,Dan + Shay,Glad You Exist,Glad You Exist,70,144533,False,0.748,0.551,11,-6.12,1,0.0349,0.235,0.0,0.119,0.66,103.953,4,country,https://www.youtube.com/watch?v=eQzcHDAbfm8&pp=ygUuRGFuICAgU2hheSBHbGFkIFlvdSBFeGlzdCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2902,35seOt4wMvu7gWzYFwqNGh,Tove Lo,Grapefruit,Grapefruit,70,231333,False,0.724,0.684,2,-5.129,1,0.0342,0.00134,0.000441,0.151,0.163,105.0,4,synth-pop,https://www.youtube.com/watch?v=K52kfSE4N5U&pp=ygUnVG92ZSBMbyBHcmFwZWZydWl0IG9mZmljaWFsIG11c2ljIHZpZGVv
2903,5BXr7hYZQOeRttkeWYTq5S,STAYC,STAYDOM,ASAP,70,194080,False,0.764,0.802,0,-4.217,1,0.0351,0.102,0.0,0.189,0.323,132.02,4,k-pop,https://www.youtube.com/watch?v=NsY-9MCOIAQ&pp=ygUfU1RBWUMgQVNBUCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2904,7gqIqyeCaV2xNtfZWxEphD,La Oreja de Van Gogh,El Viaje de Copperpot,Cuídate,70,169533,False,0.662,0.798,8,-4.627,1,0.0335,0.306,0.0,0.174,0.542,141.007,4,spanish,https://www.youtube.com/watch?v=4n8JJOD1h04&pp=ygUyTGEgT3JlamEgZGUgVmFuIEdvZ2ggQ3XDrWRhdGUgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2905,7uEcCGtM1FBBGIhPozhJjv,The Monkees,"The Birds, The Bees, & The Monkees",Daydream Believer,70,179613,False,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,4,psych-rock,https://www.youtube.com/watch?v=xvqeSJlgaNk&pp=ygUyVGhlIE1vbmtlZXMgRGF5ZHJlYW0gQmVsaWV2ZXIgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2906,20MuVazoNMv6xjKPnRFOxG,Travis Scott,ASTROWORLD,WAKE UP,70,231963,True,0.741,0.645,11,-5.116,0,0.0963,0.192,0.0,0.163,0.488,149.07,4,house,https://www.youtube.com/watch?v=yChnkXhauwM&pp=ygUpVHJhdmlzIFNjb3R0IFdBS0UgVVAgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2907,02dphTJYUQ9pmdNC52iyOz,Mägo de Oz,Finisterra,Fiesta Pagana,70,296751,False,0.434,0.897,11,-4.845,0,0.0695,0.0124,4.22e-05,0.0772,0.376,135.54,4,spanish,https://www.youtube.com/watch?v=xvVLWSsKjkI&pp=ygUuTcOkZ28gZGUgT3ogRmllc3RhIFBhZ2FuYSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2908,48Jf12YHPBCAfAzi255Rvr,Swedish House Mafia;Sting,Paradise Again,Redlight,70,242880,False,0.71,0.63,2,-7.003,1,0.0413,0.00879,0.147,0.058,0.216,125.0,4,progressive-house,https://www.youtube.com/watch?v=D64a2fb72sE&pp=ygU3U3dlZGlzaCBIb3VzZSBNYWZpYTtTdGluZyBSZWRsaWdodCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2909,4vLBnQtece15fFhqWxZvJP,Wilbur Soot,Your New Boyfriend,Your New Boyfriend,70,239667,False,0.546,0.453,7,-13.04,1,0.121,0.382,3.9e-05,0.106,0.74,104.532,4,indie,https://www.youtube.com/watch?v=Xa0Swz3X1cQ&pp=ygUzV2lsYnVyIFNvb3QgWW91ciBOZXcgQm95ZnJpZW5kIG9mZmljaWFsIG11c2ljIHZpZGVv
2910,2S8UMuLJ0z8agFgFGJ6Ztt,Niko Moon,GOOD TIME,GOOD TIME,70,214720,False,0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,4,country,https://www.youtube.com/watch?v=mKnQXaIlrMo&pp=ygUoTmlrbyBNb29uIEdPT0QgVElNRSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2911,5vZ4IeUenK2cHub2d7yfWk,Rammstein,Rammstein,Radio,70,277397,False,0.652,0.894,0,-5.145,0,0.0409,0.00404,0.00381,0.124,0.76,132.03,4,industrial,https://www.youtube.com/watch?v=z0NfI2NeDHI&pp=ygUkUmFtbXN0ZWluIFJhZGlvIG9mZmljaWFsIG11c2ljIHZpZGVv
2912,5jkbw3FDS3bSSb4oLKYbjf,Sub Urban;REI AMI,Thrill Seeker,Freak (feat. REI AMI),70,194000,False,0.619,0.45,7,-11.965,0,0.515,0.433,0.0,0.513,0.41,179.755,4,indie,https://www.youtube.com/watch?v=zNrKoWG7Cj0&pp=ygU8U3ViIFVyYmFuO1JFSSBBTUkgRnJlYWsgKGZlYXQuIFJFSSBBTUkpIG9mZmljaWFsIG11c2ljIHZpZGVv
2913,6Uy6K3KdmUdAfelUp0SeXn,Sara Bareilles,The Blessed Unrest,Brave,70,220573,False,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,4,acoustic,https://www.youtube.com/watch?v=QUQsqBqxoR4&pp=ygUpU2FyYSBCYXJlaWxsZXMgQnJhdmUgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2914,6Sy9BUbgFse0n0LPA5lwy5,Darude,"Before the Storm, Special Edition",Sandstorm,70,225493,False,0.528,0.965,11,-7.984,0,0.0465,0.141,0.985,0.0797,0.587,136.065,4,trance,https://www.youtube.com/watch?v=erb4n8PW2qw&pp=ygUlRGFydWRlIFNhbmRzdG9ybSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2915,2KsHzM4L7ThhNJB6MHXkPx,Rammstein,Zeit,Zeit,70,321686,False,0.55,0.569,7,-7.683,0,0.0462,0.132,1.47e-05,0.174,0.0518,123.179,4,industrial,https://www.youtube.com/watch?v=EbHGS_bVkXY&pp=ygUjUmFtbXN0ZWluIFplaXQgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2916,4keoy2fqgwGnbWlm3ZVZFa,Zedd;Elley Duhé,Happy Now,Happy Now,70,207029,False,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,3,electro,https://www.youtube.com/watch?v=KfXvjxbRhZk&pp=ygUvWmVkZDtFbGxleSBEdWjDqSBIYXBweSBOb3cgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2917,4j3X4KX8rURekAVIFUhI23,Simple Plan,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",Perfect,70,277026,False,0.494,0.672,3,-4.877,1,0.0405,0.0273,0.0,0.105,0.557,156.208,4,punk-rock,https://www.youtube.com/watch?v=RUi54JTgL5s&pp=ygUoU2ltcGxlIFBsYW4gUGVyZmVjdCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2918,4RGWHfQeJftd5XrP8JUgFj,Vansire,Metamodernity,Metamodernity,70,162663,False,0.823,0.544,5,-10.077,1,0.0358,0.389,0.165,0.108,0.826,121.968,4,indie,https://www.youtube.com/watch?v=E0GA24ki1lY&pp=ygUqVmFuc2lyZSBNZXRhbW9kZXJuaXR5IG9mZmljaWFsIG11c2ljIHZpZGVv
2919,5PQmSHzWnlgG4EBuIqjac2,Nas;Ms. Lauryn Hill,It Was Written,If I Ruled the World (Imagine That) (feat. Lauryn Hill),70,282373,True,0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,4,hardcore,https://www.youtube.com/watch?v=mlp-IIG9ApU&pp=ygVgTmFzO01zLiBMYXVyeW4gSGlsbCBJZiBJIFJ1bGVkIHRoZSBXb3JsZCAoSW1hZ2luZSBUaGF0KSAoZmVhdC4gTGF1cnluIEhpbGwpIG9mZmljaWFsIG11c2ljIHZpZGVv
2920,4ga4WvRNhMsIL38pkBbnIN,Martin Garrix;Tove Lo,Pressure (feat. Tove Lo),Pressure (feat. Tove Lo),70,144391,False,0.859,0.558,7,-8.991,0,0.0902,0.659,0.324,0.124,0.357,114.978,4,house,https://www.youtube.com/watch?v=U4dilE1eh9s&pp=ygVDTWFydGluIEdhcnJpeDtUb3ZlIExvIFByZXNzdXJlIChmZWF0LiBUb3ZlIExvKSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2921,3MOECVkNshqHYTPt5DZcdN,Deorro;Chris Brown,Good Evening,Five More Hours,70,211975,False,0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961,4,progressive-house,https://www.youtube.com/watch?v=j3CaHeakZF4&pp=ygU3RGVvcnJvO0NocmlzIEJyb3duIEZpdmUgTW9yZSBIb3VycyBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2922,3RLshk3cDQOqWhSIRCVaXL,Nessa Barrett;jxdn,la di die (feat. jxdn),la di die (feat. jxdn),70,195191,False,0.484,0.643,1,-4.72,1,0.0416,0.0036,0.0,0.243,0.345,163.97,4,electro,https://www.youtube.com/watch?v=e0MuToADnt8&pp=ygU-TmVzc2EgQmFycmV0dDtqeGRuIGxhIGRpIGRpZSAoZmVhdC4ganhkbikgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2923,4eaynYNbGdL9F90LGLcUsU,Labrinth,Kill For Your Love,Kill For Your Love,70,192170,False,0.81,0.704,7,-8.739,1,0.205,0.211,2.44e-06,0.371,0.42,119.991,4,indie,https://www.youtube.com/watch?v=afql9dbjcq0&pp=ygUwTGFicmludGggS2lsbCBGb3IgWW91ciBMb3ZlIG9mZmljaWFsIG11c2ljIHZpZGVv
2924,7H3ojI1BsVy0dEJENqMt1k,Sade,Lovers Rock,By Your Side,70,274933,False,0.653,0.429,11,-10.473,1,0.0297,0.0849,0.00371,0.0693,0.627,146.073,4,british,https://www.youtube.com/watch?v=C8QJmI_V3j4&pp=ygUmU2FkZSBCeSBZb3VyIFNpZGUgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2925,2hHLbkatPwOOmrNxTiD41L,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),I Really Like You,70,204763,False,0.62,0.805,5,-5.538,1,0.0417,0.00564,9.15e-05,0.285,0.586,122.062,4,electro,https://www.youtube.com/watch?v=qV5lzRHrGeg&pp=ygU3Q2FybHkgUmFlIEplcHNlbiBJIFJlYWxseSBMaWtlIFlvdSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2926,60cYr5uuMoxvyuIx45rGEW,Alec Benjamin,Narrated For You,Boy In The Bubble,70,181705,False,0.817,0.578,11,-7.579,0,0.0824,0.224,0.00103,0.251,0.851,143.982,4,electro,https://www.youtube.com/watch?v=8WvKFL_LIB8&pp=ygU0QWxlYyBCZW5qYW1pbiBCb3kgSW4gVGhlIEJ1YmJsZSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2927,4jVBIpuOiMj1crqd8LoCrJ,Travis Scott;Young Thug;M.I.A.,FRANCHISE (feat. Young Thug & M.I.A.),FRANCHISE (feat. Young Thug & M.I.A.),70,202794,True,0.835,0.699,8,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981,4,house,https://www.youtube.com/watch?v=_VRyoaNF9sk&pp=ygU7VHJhdmlzIFNjb3R0O1lvdW5nIFRodWc7TS5JLkEuIEZSQU5DSElTRSAoZmVhdC4gWW91bmcgVGh1ZyA%3D
2928,0JAZWvvqttGFm4UMDsPQXC,Ozuna;Camilo,Enoc,Despeinada,70,224186,False,0.734,0.775,8,-3.855,1,0.0614,0.186,0.000542,0.123,0.72,166.039,4,latino,https://www.youtube.com/watch?v=mLugzKRTf-0&pp=ygUsT3p1bmE7Q2FtaWxvIERlc3BlaW5hZGEgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2929,4FvJysAX0y4TfHE9CIprrx,DELLAFUENTE;Rvfv,K alegría,K alegría,70,159215,False,0.777,0.787,10,-5.472,0,0.0964,0.104,0.0161,0.0654,0.88,110.02,4,latino,https://www.youtube.com/watch?v=tcTUh2Apzzk&pp=ygUwREVMTEFGVUVOVEU7UnZmdiBLIGFsZWdyw61hIG9mZmljaWFsIG11c2ljIHZpZGVv
2930,7tnYsRepXLaNhqj4xtcWP2,Fujii Kaze,grace,grace,70,289541,False,0.668,0.685,7,-8.765,1,0.0472,0.0822,0.0257,0.319,0.637,108.971,4,j-pop,https://www.youtube.com/watch?v=rSYoIuyks8g&pp=ygUlRnVqaWkgS2F6ZSBncmFjZSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2931,6E37j4b44JGpdk297urpKM,Bea Miller,aurora,like that,70,185546,False,0.573,0.441,6,-5.799,0,0.0758,0.186,0.0,0.61,0.389,61.657,4,indie,https://www.youtube.com/watch?v=4lOE9GV096E&pp=ygUpQmVhIE1pbGxlciBsaWtlIHRoYXQgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2932,0rH0mprtecH3grD9HFM5AD,Cory Asbury,Reckless Love,Reckless Love,70,333386,False,0.572,0.685,6,-7.29,1,0.0356,0.0291,0.0,0.0963,0.232,110.698,4,world-music,https://www.youtube.com/watch?v=6xx0d3R2LoU&pp=ygUuQ29yeSBBc2J1cnkgUmVja2xlc3MgTG92ZSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2933,1zusIxNqJu8i4g6P6hJ2Qa,Duffy,Rockferry,Mercy,70,219920,False,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911,4,british,https://www.youtube.com/watch?v=y7ZEVA5dy-Y&pp=ygUgRHVmZnkgTWVyY3kgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2934,1yKAqZoi8xWGLCf5vajroL,My Chemical Romance,Three Cheers for Sweet Revenge,The Ghost of You,70,194253,False,0.202,0.886,11,-3.805,0,0.0816,0.0286,0.0,0.643,0.192,145.781,4,punk,https://www.youtube.com/watch?v=uCUpvTMis-Y&pp=ygU5TXkgQ2hlbWljYWwgUm9tYW5jZSBUaGUgR2hvc3Qgb2YgWW91IG9mZmljaWFsIG11c2ljIHZpZGVv
2935,6jmTHeoWvBaSrwWttr8Xvu,G-Eazy;Remo,These Things Happen,I Mean It (feat. Remo),70,236480,True,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,4,indie,https://www.youtube.com/watch?v=CxnaPa8ohmM&pp=ygU3Ry1FYXp5O1JlbW8gSSBNZWFuIEl0IChmZWF0LiBSZW1vKSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2936,02xRKYZ1jY4B6utPa59qSf,Nessa Barrett,tired of california,tired of california,70,190800,False,0.712,0.731,6,-6.313,0,0.0402,0.228,0.0,0.372,0.638,92.014,4,electro,https://www.youtube.com/watch?v=yjqnOpXQlyg&pp=ygU2TmVzc2EgQmFycmV0dCB0aXJlZCBvZiBjYWxpZm9ybmlhIG9mZmljaWFsIG11c2ljIHZpZGVv
2937,6l0Ky2PycJV1Bz88kFeVGL,Hailee Steinfeld;BloodPop®,Fifty Shades Freed (Original Motion Picture Soundtrack),Capital Letters,70,219373,False,0.661,0.814,0,-5.529,1,0.0759,0.0337,8.27e-06,0.0518,0.459,99.963,4,dance,https://www.youtube.com/watch?v=pj6k-EFxqAI&pp=ygVASGFpbGVlIFN0ZWluZmVsZDtCbG9vZFBvcMKuIENhcGl0YWwgTGV0dGVycyBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2938,2DuPBbS5mIldXnh7Wum8Cy,Adele,30,My Little Love,70,389107,False,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,4,british,https://www.youtube.com/watch?v=zIF70l1zUKU&pp=ygUpQWRlbGUgTXkgTGl0dGxlIExvdmUgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2939,458EaCXcB9TRBoJEDVcdcr,Kid Travis,Strawberry Skies,Strawberry Skies,70,165333,False,0.65,0.462,11,-6.587,0,0.089,0.366,0.0,0.159,0.649,89.887,4,chill,https://www.youtube.com/watch?v=UgdT50Oqxss&pp=ygUwS2lkIFRyYXZpcyBTdHJhd2JlcnJ5IFNraWVzIG9mZmljaWFsIG11c2ljIHZpZGVv
2940,4jYt1pQqg2mIZmY4FWCZEM,Daisy the Great;AJR,Record Player (with AJR),Record Player (with AJR),70,149538,False,0.665,0.684,11,-7.049,0,0.106,0.247,0.0,0.0636,0.927,73.986,4,indie,https://www.youtube.com/watch?v=3x2xtPV9oxQ&pp=ygVBRGFpc3kgdGhlIEdyZWF0O0FKUiBSZWNvcmQgUGxheWVyICh3aXRoIEFKUikgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2941,7DD7eSuYSC5xk2ArU62esN,The Beatles,Help! (Remastered),Help! - Remastered 2009,70,139560,False,0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,4,british,https://www.youtube.com/watch?v=2Q_ZzBGPdqE&pp=ygU4VGhlIEJlYXRsZXMgSGVscCEgLSBSZW1hc3RlcmVkIDIwMDkgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2942,0cJTjTH3XVTTJh8F4Uq1db,Dream Note,Waqt Ki Baatein,Waqt Ki Baatein,70,243310,False,0.556,0.202,4,-16.397,1,0.0324,0.915,0.0381,0.112,0.2,145.017,3,indie,https://www.youtube.com/watch?v=b-K4oDRk04M&pp=ygUvRHJlYW0gTm90ZSBXYXF0IEtpIEJhYXRlaW4gb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2943,0HKD13PLq2WicViBBhSrOl,Gabrielle,Rise,Out Of Reach,70,196986,False,0.51,0.48,11,-6.567,1,0.0452,0.503,0.0,0.106,0.496,182.862,4,british,https://www.youtube.com/watch?v=uxfAIVfmRa8&pp=ygUrR2FicmllbGxlIE91dCBPZiBSZWFjaCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2944,5NGtFXVpXSvwunEIGeviY3,Erik Satie;Philippe Entremont,Erik Satie & Friends,Gymnopédie No. 1,70,205866,False,0.468,0.0127,7,-36.856,1,0.123,0.994,0.937,0.094,0.356,72.776,3,classical,https://www.youtube.com/watch?v=S-Xm7s9eGxU&pp=ygVERXJpayBTYXRpZTtQaGlsaXBwZSBFbnRyZW1vbnQgR3ltbm9ww6lkaWUgTm8uIDEgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2945,4RgqBP0RY3pQY3Z3d3fKnf,Pablo Alborán,Carretera y manta,Carretera y manta,70,163244,False,0.816,0.787,6,-2.405,1,0.0622,0.153,0.0,0.069,0.841,99.957,4,spanish,https://www.youtube.com/watch?v=pXQUZU5996M&pp=ygU1UGFibG8gQWxib3LDoW4gQ2FycmV0ZXJhIHkgbWFudGEgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2946,1PAgmT6YqGhd6zT9kN9gIo,Enrique Iglesias,Escape,Hero,70,264240,False,0.346,0.641,7,-5.627,1,0.0504,0.136,8.4e-06,0.108,0.159,77.281,4,latin,https://www.youtube.com/watch?v=koJlIGDImiU&pp=ygUqRW5yaXF1ZSBJZ2xlc2lhcyBIZXJvIG9mZmljaWFsIG11c2ljIHZpZGVv
2947,0SyxZC4wlqAwf20cHE6Xon,La Roux;GAMPER & DADONI,Bulletproof,Bulletproof,70,162213,False,0.752,0.771,6,-5.95,1,0.0311,0.00341,1.73e-05,0.0905,0.527,126.02,4,synth-pop,https://www.youtube.com/watch?v=xcMRjfT10h0&pp=ygUPTGEgUm91eDtHQU1QRVIg
2948,4jhsuQCUCJKA5f0bXb6XdJ,Talk Talk,It's My Life,It's My Life - 1997 Remaster,70,232400,False,0.627,0.802,0,-8.432,1,0.0348,0.197,0.784,0.404,0.867,126.283,4,synth-pop,https://www.youtube.com/watch?v=cFH5JgyZK1I&pp=ygU7VGFsayBUYWxrIEl0J3MgTXkgTGlmZSAtIDE5OTcgUmVtYXN0ZXIgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2949,2CJc3U1pViZ5E44pA0f2YI,Quinn XCII;Big Sean,Common,Common (with Big Sean),70,159322,True,0.785,0.563,1,-5.864,1,0.0405,0.194,0.0,0.28,0.691,94.046,4,indie-pop,https://www.youtube.com/watch?v=Bk1A7Wq3IXk&pp=ygU_UXVpbm4gWENJSTtCaWcgU2VhbiBDb21tb24gKHdpdGggQmlnIFNlYW4pIG9mZmljaWFsIG11c2ljIHZpZGVv
2950,7KX65PC1UZuImsUInThbav,Michael Kiwanuka,Cold Little Heart (Radio Edit),Cold Little Heart - Radio Edit,70,210299,False,0.629,0.58,7,-6.208,0,0.0278,0.357,0.000353,0.436,0.655,110.264,4,soul,https://www.youtube.com/watch?v=nOubjLM9Cbc&pp=ygVETWljaGFlbCBLaXdhbnVrYSBDb2xkIExpdHRsZSBIZWFydCAtIFJhZGlvIEVkaXQgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2951,2qpacEyFxmbxCpIEqZkqvC,Sports,Naked All the Time,You Are the Right One,70,172506,False,0.659,0.594,4,-8.494,0,0.0261,0.162,0.846,0.632,0.851,100.033,4,soul,https://www.youtube.com/watch?v=Y_hdQXQfsNg&pp=ygUxU3BvcnRzIFlvdSBBcmUgdGhlIFJpZ2h0IE9uZSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2952,19gCnDoMbugHhF7eMpLpe1,Pink Sweat$,PINK PLANET,Honesty,70,189000,True,0.66,0.139,6,-16.339,0,0.0323,0.964,1.1e-05,0.105,0.312,79.975,4,soul,https://www.youtube.com/watch?v=-Y9VtoPvtuM&pp=ygUoUGluayBTd2VhdCQgSG9uZXN0eSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2953,1tD8J13a74q8fBqXwAP50j,khai dreams,Now and Then,Sunkissed,70,126464,False,0.766,0.354,6,-9.486,1,0.0543,0.595,0.0,0.381,0.792,153.902,4,indie-pop,https://www.youtube.com/watch?v=EO_i9nHvCEk&pp=ygUqa2hhaSBkcmVhbXMgU3Vua2lzc2VkIG9mZmljaWFsIG11c2ljIHZpZGVv
2954,5HKv1sFHbXgmXBih203HxT,Charlie Burg,Live in Peter's Attic,I Don't Wanna Be Okay Without You,70,243796,False,0.532,0.319,5,-7.461,1,0.0288,0.399,2.52e-05,0.138,0.166,62.984,4,indie-pop,https://www.youtube.com/watch?v=LW2zapN1es4&pp=ygVDQ2hhcmxpZSBCdXJnIEkgRG9uJ3QgV2FubmEgQmUgT2theSBXaXRob3V0IFlvdSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2955,6bTbMMEShyGyrcuIwtBlpA,Bella Poarch,Dolls EP,Living Hell,70,174002,False,0.729,0.551,0,-6.935,0,0.056,0.598,0.0,0.176,0.312,124.044,4,alternative,https://www.youtube.com/watch?v=iCPm55hqA3k&pp=ygUtQmVsbGEgUG9hcmNoIExpdmluZyBIZWxsIG9mZmljaWFsIG11c2ljIHZpZGVv
2956,1N3dZ7TTWO6VcD4Y3hHYLZ,Shakira,Zootopia (Original Motion Picture Soundtrack),Try Everything,70,196853,False,0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,4,latin,https://www.youtube.com/watch?v=c6rP-YP4c5I&pp=ygUrU2hha2lyYSBUcnkgRXZlcnl0aGluZyBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
2957,3iWOZkQNDekZQqkiJqqeGy,Nelly Furtado;Speed Radio,Say It Right (Sped Up Remix),Say It Right - Sped Up Remix,70,194160,False,0.849,0.941,8,-6.448,1,0.223,0.0269,0.00717,0.0596,0.765,134.479,4,latin,https://www.youtube.com/watch?v=zoXpyME-nsc&pp=ygVLTmVsbHkgRnVydGFkbztTcGVlZCBSYWRpbyBTYXkgSXQgUmlnaHQgLSBTcGVkIFVwIFJlbWl4IG9mZmljaWFsIG11c2ljIHZpZGVv
2958,3M8FzayQWtkvOhqMn2V4T2,Bill Withers,Still Bill,Lean on Me,70,258834,False,0.619,0.22,0,-13.843,1,0.0672,0.782,1.19e-05,0.124,0.426,75.143,4,soul,https://www.youtube.com/watch?v=Lzoqh-9DlHQ&pp=ygUsQmlsbCBXaXRoZXJzIExlYW4gb24gTWUgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
2959,6lft9WPolzGl1c0sxWAMsZ,Prinz;Liilz,Peter Pan (feat. Liilz),Peter Pan (feat. Liilz),70,139586,True,0.816,0.487,4,-8.059,0,0.314,0.168,0.0,0.176,0.479,141.015,4,chill,https://www.youtube.com/watch?v=Dx_ZUV6_Aak&pp=ygU4UHJpbno7TGlpbHogUGV0ZXIgUGFuIChmZWF0LiBMaWlseikgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
